,entities,text,created_at,id,public_metrics,context_annotations
474,"{'annotations': [{'start': 115, 'end': 117, 'probability': 0.9051, 'type': 'Organization', 'normalized_text': 'NBA'}]}","1 out of the top 10 actors in the world has a positive result, ~3 CEOs of large public companies are positive. the NBA positive test data could be a harbinger of broad testing data to come (and we may bang our collective heads on the wall when we get it)",2020-03-17T22:26:23.000Z,1240041818797953026,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 46, 'quote_count': 0}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
475,"{'annotations': [{'start': 75, 'end': 77, 'probability': 0.9225, 'type': 'Organization', 'normalized_text': 'NBA'}, {'start': 161, 'end': 162, 'probability': 0.5792, 'type': 'Place', 'normalized_text': 'US'}, {'start': 178, 'end': 180, 'probability': 0.9171, 'type': 'Organization', 'normalized_text': 'NBA'}]}","it may be the case that we already have massive widespread infection. this NBA data point supports these findings. we are showing a 0.002% infection rate in the US but 10-30% of NBA players are infected, 2 out of 180 world leaders have exposure in their household,",2020-03-17T22:26:22.000Z,1240041818093268994,"{'retweet_count': 13, 'reply_count': 2, 'like_count': 60, 'quote_count': 3}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
476,"{'urls': [{'start': 164, 'end': 187, 'url': 'https://t.co/NHvEER3kbY', 'expanded_url': 'https://www.statista.com/chart/21134/age-distribution-coronavirus-italy-south-korea/', 'display_url': 'statista.com/chart/21134/ag…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1304160536431677440/oi2yyu3u?format=jpg&name=orig', 'width': 1200, 'height': 1859}, {'url': 'https://pbs.twimg.com/news_img/1304160536431677440/oi2yyu3u?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Infographic: How Does the Coronavirus Affect Different Age Groups?', 'description': 'This chart shows the age distribution of coronavirus carriers in Italy and South Korea (2020).', 'unwound_url': 'https://www.statista.com/chart/21134/age-distribution-coronavirus-italy-south-korea/'}], 'annotations': [{'start': 3, 'end': 7, 'probability': 0.8984, 'type': 'Place', 'normalized_text': 'korea'}, {'start': 141, 'end': 145, 'probability': 0.7702, 'type': 'Place', 'normalized_text': 'korea'}, {'start': 150, 'end': 154, 'probability': 0.7622, 'type': 'Place', 'normalized_text': 'italy'}]}","in korea they tested asymptomatic contacts of symptomatic patients and found many asymptomatic carriers. this shows up in the data comparing korea to italy, by age https://t.co/NHvEER3kbY",2020-03-17T22:26:22.000Z,1240041817250205697,"{'retweet_count': 12, 'reply_count': 3, 'like_count': 54, 'quote_count': 2}",
477,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/vsZNlpY9Hx', 'expanded_url': 'https://science.sciencemag.org/content/early/2020/03/13/science.abb3221.full', 'display_url': 'science.sciencemag.org/content/early/…'}]}",this paper shows that 86% of infected may be asymptomatic  https://t.co/vsZNlpY9Hx,2020-03-17T22:26:22.000Z,1240041816558170112,"{'retweet_count': 7, 'reply_count': 5, 'like_count': 66, 'quote_count': 3}",
478,"{'annotations': [{'start': 0, 'end': 2, 'probability': 0.9742, 'type': 'Organization', 'normalized_text': 'NBA'}, {'start': 240, 'end': 241, 'probability': 0.936, 'type': 'Place', 'normalized_text': 'US'}]}","NBA players are no more likely to be exposed or infected with the coronavirus than a restaurant worker, retail worker, or bus driver.. probably equivalent human interactions per day. so, do we have widespread asymptomatic infections in the US? probably...",2020-03-17T22:26:22.000Z,1240041815840919552,"{'retweet_count': 9, 'reply_count': 11, 'like_count': 71, 'quote_count': 6}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
479,"{'annotations': [{'start': 24, 'end': 26, 'probability': 0.7174, 'type': 'Organization', 'normalized_text': 'NBA'}]}","this means up to 30% of NBA players could have been, or are, infected. as of now, almost all are asymptomatic - no fever, no cough, no pain",2020-03-17T22:26:22.000Z,1240041815253741569,"{'retweet_count': 9, 'reply_count': 2, 'like_count': 56, 'quote_count': 2}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
480,,"further, the RT-PCR test ONLY measures a living active viral infection.. after a few days the test doesn’t work even though you’ve been infected; thus, we can say there’s maybe a 3:1 infected to active infection rate (based on typical disease course and timing of testing)",2020-03-17T22:26:22.000Z,1240041814599454720,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 45, 'quote_count': 0}",
481,"{'annotations': [{'start': 0, 'end': 2, 'probability': 0.9884, 'type': 'Organization', 'normalized_text': 'NBA'}]}","NBA players are the ONLY broad population sample being tested for the coronavirus, their positive rate is a strong data point for the general population",2020-03-17T22:26:21.000Z,1240041812661657600,"{'retweet_count': 13, 'reply_count': 19, 'like_count': 106, 'quote_count': 3}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
482,"{'annotations': [{'start': 15, 'end': 17, 'probability': 0.9237, 'type': 'Organization', 'normalized_text': 'NBA'}]}","as of today, 5 NBA teams have had a coronavirus RT-PCR test done on their players and 7 players are positive (a 9.3% positive result)",2020-03-17T22:26:21.000Z,1240041812116434944,"{'retweet_count': 211, 'reply_count': 37, 'like_count': 773, 'quote_count': 88}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
483,,im gonna tweet,2020-03-17T21:49:48.000Z,1240032612690739200,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 16, 'quote_count': 0}",
484,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/eWJzjptAgz', 'expanded_url': 'https://twitter.com/friedberg/status/1239164826774994944/photo/1', 'display_url': 'pic.twitter.com/eWJzjptAgz'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'benhoffman_'}, {'start': 13, 'end': 24, 'username': 'DavidSacks'}, {'start': 25, 'end': 31, 'username': 'Jason'}, {'start': 32, 'end': 40, 'username': 'chamath'}]}",@benhoffman_ @DavidSacks @Jason @chamath https://t.co/eWJzjptAgz,2020-03-15T12:21:31.000Z,1239164826774994944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",
485,"{'mentions': [{'start': 0, 'end': 12, 'username': 'benhoffman_'}, {'start': 13, 'end': 24, 'username': 'DavidSacks'}, {'start': 25, 'end': 31, 'username': 'Jason'}, {'start': 32, 'end': 40, 'username': 'chamath'}]}",@benhoffman_ @DavidSacks @Jason @chamath yahoo finance... using the max data full-screen chart,2020-03-15T12:21:14.000Z,1239164752267370497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894794080722944', 'name': 'Retirement planning', 'description': 'Retirement planning'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037075567227494400', 'name': 'Saving and finance', 'description': 'Saving and Finance'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027474933', 'name': 'Yahoo!'}}]"
486,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/CgKYhYkd0s', 'expanded_url': 'https://twitter.com/SarahSpagnolo/status/645971198225031168', 'display_url': 'twitter.com/SarahSpagnolo/…'}]}",eatsa #1 on foursquare sf billboard list https://t.co/CgKYhYkd0s,2015-09-21T15:54:02.000Z,645989370567102464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",
